,genes,description,MF Terms,Receptor/Channel,Kinase/Phosphatase,Ubiquitin/E3,Vesicle/Transporters,GTP/ATP Regulators,Nucleic Acid Binding,Translation,Membrane/Cell Adhesion,Other Regulators,Scaffolds/Adaptors,Cytoskeletal,Calcium Ion Binding,Other Enzymes,Other protein binders,unknown functions,Function Total
92,BARD1,BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952],"['RNA binding', 'kinase binding', 'protein heterodimerization activity', 'metal ion binding', 'ubiquitin-protein transferase activity', 'protein homodimerization activity']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
93,HDAC6,histone deacetylase 6 [Source:HGNC Symbol;Acc:HGNC:14064],"['dynein complex binding', 'RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'ubiquitin protein ligase binding', 'histone deacetylase binding', 'RNA polymerase II transcription corepressor binding', 'NAD-dependent histone deacetylase activity (H3-K14 specific)', 'misfolded protein binding', 'actin binding', 'tau protein binding', 'microtubule binding', 'polyubiquitin modification-dependent protein binding', 'beta-catenin binding', 'tubulin deacetylase activity', 'Hsp90 protein binding', 'alpha-tubulin binding', 'zinc ion binding']",0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,7
94,MCM7,minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950],"['single-stranded DNA binding', 'protein binding', ""single-stranded 3'-5' DNA helicase activity"", 'ATP binding', 'DNA replication origin binding']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
95,PDE4D,phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783],"['ATPase binding', 'beta-2 adrenergic receptor binding', 'scaffold protein binding', 'ion channel binding', ""3',5'-cyclic-AMP phosphodiesterase activity"", 'metal ion binding', 'cAMP binding', 'drug binding']",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
97,TRIM27,tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975],"['ubiquitin protein ligase activity', 'DNA binding', 'protein kinase binding', 'protein homodimerization activity', 'zinc ion binding']",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
98,BEX1,brain expressed X-linked 1 [Source:HGNC Symbol;Acc:HGNC:1036],"['RNA polymerase II activating transcription factor binding', 'signaling receptor binding']",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
100,HSPG2,heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273],"['extracellular matrix structural constituent conferring compression resistance', 'calcium ion binding', 'amyloid-beta binding', 'protein C-terminus binding', 'low-density lipoprotein particle receptor binding']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
101,SEC23A,"Sec23 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10701]","['GTPase activator activity', 'protein binding', 'zinc ion binding']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
102,ENO1,enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350],"['protein homodimerization activity', 'RNA binding', 'magnesium ion binding', 'DNA-binding transcription repressor activity, RNA polymerase II-specific', 'cadherin binding', 'GTPase binding', 'RNA polymerase II transcription regulatory region sequence-specific DNA binding', 'phosphopyruvate hydratase activity']",0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5
103,PLCB1,phospholipase C beta 1 [Source:HGNC Symbol;Acc:HGNC:15917],"['phosphatidylinositol phospholipase C activity', 'calmodulin binding', 'calcium ion binding', 'phosphatidylinositol-4,5-bisphosphate binding', 'enzyme binding', 'GTPase activator activity', 'identical protein binding']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
104,ITGB5,integrin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:6160],"['signaling receptor activity', 'virus receptor activity', 'integrin binding']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,ALDOA,"aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]","['fructose-bisphosphate aldolase activity', 'tubulin binding', 'RNA binding', 'actin binding', 'fructose binding', 'cadherin binding', 'identical protein binding']",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
107,SHMT2,serine hydroxymethyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10852],"['pyridoxal phosphate binding', 'translation repressor activity, mRNA regulatory element binding', 'serine binding', 'glycine hydroxymethyltransferase activity', 'cobalt ion binding', 'L-allo-threonine aldolase activity', ""mRNA 5'-UTR binding"", 'chromatin binding', 'protein homodimerization activity', 'zinc ion binding']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
108,ITGA4,integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140],"['coreceptor activity', 'fibronectin binding', 'metal ion binding', 'C-X3-C chemokine binding', 'protein antigen binding', 'integrin binding']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,ARRB1,arrestin beta 1 [Source:HGNC Symbol;Acc:HGNC:711],"['ubiquitin protein ligase binding', 'estrogen receptor binding', 'transcription coactivator activity', 'alpha-1A adrenergic receptor binding', 'alpha-1B adrenergic receptor binding', 'insulin-like growth factor receptor binding', 'angiotensin receptor binding', 'arrestin family protein binding', 'V2 vasopressin receptor binding', 'ion channel binding', 'protein phosphorylated amino acid binding', 'mitogen-activated protein kinase kinase binding', 'follicle-stimulating hormone receptor binding', 'AP-2 adaptor complex binding', 'clathrin adaptor activity', 'GTPase activator activity', 'cysteine-type endopeptidase inhibitor activity involved in apoptotic process']",1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,7
110,PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8728],"['cadherin binding', 'protein-L-isoaspartate (D-aspartate) O-methyltransferase activity']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
111,PRNP,prion protein [Source:HGNC Symbol;Acc:HGNC:9449],"['protease binding', 'protein-containing complex binding', 'calcium ion binding', 'type 5 metabotropic glutamate receptor binding', 'ATP-dependent protein binding', 'amyloid-beta binding', 'aspartic-type endopeptidase inhibitor activity', 'ion channel binding', 'cuprous ion binding', 'microtubule binding', 'cupric ion binding', 'chaperone binding', 'signaling receptor activity', 'glycosaminoglycan binding', 'identical protein binding', 'lamin binding']",1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,5
112,ACACB,acetyl-CoA carboxylase beta [Source:HGNC Symbol;Acc:HGNC:85],"['ATP binding', 'biotin binding', 'acetyl-CoA carboxylase activity', 'metal ion binding', 'identical protein binding']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113,SORBS1,sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565],"['insulin receptor binding', 'signaling receptor complex adaptor activity', 'actin binding']",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
114,GDI1,GDP dissociation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:4226],"['GTPase activator activity', 'small GTPase binding', 'Rab GDP-dissociation inhibitor activity']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
115,RUNDC3A,RUN domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16984],"['GTPase regulator activity', 'protein binding']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
116,EMD,emerin [Source:HGNC Symbol;Acc:HGNC:3331],"['beta-tubulin binding', 'cadherin binding', 'actin binding']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
117,VHL,von Hippel-Lindau tumor suppressor [Source:HGNC Symbol;Acc:HGNC:12687],"['enzyme binding', 'transcription factor binding', 'ubiquitin-protein transferase activity', 'ubiquitin ligase-substrate adaptor activity']",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
118,ARRB2,arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712],"['mitogen-activated protein kinase binding', 'protein-containing complex binding', 'type 1 angiotensin receptor binding', 'ubiquitin protein ligase binding', 'alpha-1A adrenergic receptor binding', '14-3-3 protein binding', 'arrestin family protein binding', 'protein domain specific binding', 'protein kinase B binding', 'molecular adaptor activity', 'follicle-stimulating hormone receptor binding', 'D1 dopamine receptor binding', 'alpha-1B adrenergic receptor binding', 'platelet activating factor receptor binding', 'type 2A serotonin receptor binding', 'identical protein binding']",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4
119,CD81,CD81 molecule [Source:HGNC Symbol;Acc:HGNC:1701],"['transferrin receptor binding', 'cholesterol binding', 'virus receptor activity', 'MHC class II protein binding', 'MHC class II protein complex binding', 'integrin binding']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,ANKS1A,ankyrin repeat and sterile alpha motif domain containing 1A [Source:HGNC Symbol;Acc:HGNC:20961],['ephrin receptor binding'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,MVP,major vault protein [Source:HGNC Symbol;Acc:HGNC:7531],"['protein kinase binding', 'protein phosphatase binding', 'identical protein binding']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,SMAD3,SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769],"['glucocorticoid receptor binding', 'RNA polymerase II activating transcription factor binding', 'bHLH transcription factor binding', 'co-SMAD binding', 'phosphatase binding', 'DNA-binding transcription activator activity, RNA polymerase II-specific', 'RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'I-SMAD binding', 'beta-catenin binding', 'zinc ion binding', 'ubiquitin protein ligase binding', 'DEAD/H-box RNA helicase binding', 'collagen binding', 'chromatin DNA binding', 'protein kinase binding', 'R-SMAD binding', 'ubiquitin binding', 'transforming growth factor beta receptor binding', 'transcription coactivator binding', 'mineralocorticoid receptor binding', 'protein homodimerization activity']",1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,7
124,RNF11,ring finger protein 11 [Source:HGNC Symbol;Acc:HGNC:10056],"['DNA binding', 'ubiquitin protein ligase activity', 'protein binding', 'zinc ion binding']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
125,NCALD,neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655],"['calcium ion binding', 'clathrin binding', 'alpha-tubulin binding', 'actin binding']",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3
126,VSNL1,visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722],"['calcium ion binding', 'protein binding']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
127,GNG3,G protein subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:4405],"['G-protein beta-subunit binding', 'GTPase activity']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
128,CD44,CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681],"['collagen binding', 'protein binding', 'cytokine receptor activity', 'hyaluronic acid binding']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase [Source:HGNC Symbol;Acc:HGNC:4163]","['phosphoribosylformylglycinamidine cyclo-ligase activity', 'phosphoribosylglycinamide formyltransferase activity', 'ATP binding', 'metal ion binding', 'phosphoribosylamine-glycine ligase activity']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
130,ATXN1,ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548],"['protein self-association', 'DNA binding', 'poly(U) RNA binding', 'protein C-terminus binding', 'poly(G) binding', 'identical protein binding']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
131,MTA3,metastasis associated 1 family member 3 [Source:HGNC Symbol;Acc:HGNC:23784],"['protein-containing complex binding', 'histone deacetylase binding', 'transcription corepressor activity', 'transcription coactivator activity', 'sequence-specific DNA binding', 'RNA polymerase II repressing transcription factor binding', 'chromatin binding', 'zinc ion binding']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
132,XRN1,5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654],"['telomerase RNA binding', 'G-quadruplex RNA binding', 'protein binding', 'G-quadruplex DNA binding', ""5'-3' exoribonuclease activity""]",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
133,FKBP8,FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724],"['disordered domain specific binding', 'protein folding chaperone', 'metal ion binding', 'peptidyl-prolyl cis-trans isomerase activity', 'identical protein binding']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
134,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]","['guanyl-nucleotide exchange factor activity', 'cytoskeletal protein binding']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
135,DYSF,dysferlin [Source:HGNC Symbol;Acc:HGNC:3097],"['calcium ion binding', 'microtubule binding', 'calcium-dependent phospholipid binding', 'alpha-tubulin binding']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
136,MSH6,mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329],"['four-way junction DNA binding', 'single guanine insertion binding', 'oxidized purine DNA binding', 'ADP binding', 'magnesium ion binding', 'ATP binding', 'enzyme binding', 'MutLalpha complex binding', 'guanine/thymine mispair binding', 'single thymine insertion binding', 'methylated histone binding', 'chromatin binding', 'DNA-dependent ATPase activity']",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
137,SRRM2,serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639],"['C2H2 zinc finger domain binding', 'mRNA binding', 'protein N-terminus binding']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
138,CRMP1,collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365],"['filamin binding', 'identical protein binding']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
139,MTA1,metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410],"['RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'histone deacetylase binding', 'transcription corepressor activity', 'transcription coactivator activity', 'RNA polymerase II repressing transcription factor binding', 'chromatin binding', 'zinc ion binding']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
140,FBXW7,F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712],"['ubiquitin-protein transferase activator activity', 'ubiquitin protein ligase binding', 'cyclin binding', 'ubiquitin binding', 'phosphothreonine residue binding', 'protein-macromolecule adaptor activity', 'identical protein binding']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
141,DPP10,dipeptidyl peptidase like 10 [Source:HGNC Symbol;Acc:HGNC:20823],"['serine-type peptidase activity', 'potassium channel regulator activity', 'ion channel binding']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
142,FARP1,"FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3591]","['guanyl-nucleotide exchange factor activity', 'cytoskeletal protein binding']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
143,SNRNP200,small nuclear ribonucleoprotein U5 subunit 200 [Source:HGNC Symbol;Acc:HGNC:30859],"['RNA helicase activity', 'ATP binding', 'RNA binding', 'identical protein binding']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
144,MSN,moesin [Source:HGNC Symbol;Acc:HGNC:7373],"['structural constituent of cytoskeleton', 'signaling receptor binding', 'actin binding', 'cell adhesion molecule binding', 'protein kinase binding', 'double-stranded RNA binding']",1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,5
145,RAB6B,"RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]","['GTPase activity', 'GTP binding', 'myosin V binding']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
146,PXN,paxillin [Source:HGNC Symbol;Acc:HGNC:9718],"['transcription coregulator activity', 'protein phosphatase binding', 'ubiquitin protein ligase binding', 'vinculin binding', 'neuropilin binding', 'metal ion binding', 'protein kinase binding', 'beta-catenin binding', 'integrin binding']",0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5
148,SRSF5,serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787],"['mRNA binding', 'protein kinase B binding']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
149,AGO1,argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262],"['RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'single-stranded RNA binding', 'core promoter sequence-specific DNA binding', 'miRNA binding', 'double-stranded RNA binding', 'RNA polymerase II complex binding']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
151,NFKB2,nuclear factor kappa B subunit 2 [Source:HGNC Symbol;Acc:HGNC:7795],"['DNA-binding transcription activator activity, RNA polymerase II-specific', 'RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'protein binding']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
152,WBP2,WW domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12738],"['RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'chromatin DNA binding', 'estrogen receptor binding', 'transcription coactivator activity']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4
153,GPM6A,glycoprotein M6A [Source:HGNC Symbol;Acc:HGNC:4460],"['calcium channel activity', 'protein binding']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,ANXA2,annexin A2 [Source:HGNC Symbol;Acc:HGNC:537],"['protease binding', 'serine-type endopeptidase inhibitor activity', 'calcium channel activity', 'cytoskeletal protein binding', 'small GTPase binding', 'virion binding', 'S100 protein binding', 'calcium ion binding', 'bone sialoprotein binding', 'RNA binding', 'phosphatidylinositol-4,5-bisphosphate binding', 'phosphatidylserine binding', 'phospholipase A2 inhibitor activity', 'calcium-dependent protein binding', 'cadherin binding involved in cell-cell adhesion', 'calcium-dependent phospholipid binding', 'identical protein binding']",1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,6
156,SLC1A2,solute carrier family 1 member 2 [Source:HGNC Symbol;Acc:HGNC:10940],"['high-affinity glutamate transmembrane transporter activity', 'metal ion binding', 'protein binding']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
157,HDAC1,histone deacetylase 1 [Source:HGNC Symbol;Acc:HGNC:4852],"['NF-kappaB binding', 'histone deacetylase binding', 'transcription corepressor activity', 'NAD-dependent histone deacetylase activity (H3-K14 specific)', 'RNA polymerase II transcription factor binding', 'protein N-terminus binding', 'RNA polymerase II core promoter sequence-specific DNA binding', 'activating transcription factor binding', 'promoter-specific chromatin binding', 'nucleosomal DNA binding', 'RNA polymerase II repressing transcription factor binding', 'E-box binding', 'Krueppel-associated box domain binding', 'p53 binding']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
158,PAX6,paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620],"['DNA-binding transcription activator activity, RNA polymerase II-specific', 'RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'ubiquitin protein ligase binding', 'RNA polymerase II core promoter sequence-specific DNA binding', 'DNA-binding transcription repressor activity, RNA polymerase II-specific', 'transcription factor binding', 'histone acetyltransferase binding', 'co-SMAD binding', 'HMG box domain binding', 'protein kinase binding', 'chromatin binding', 'R-SMAD binding']",0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,5
159,GAPDH,glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141],"['disordered domain specific binding', 'NAD binding', 'peptidyl-cysteine S-nitrosylase activity', 'microtubule binding', 'glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity', 'NADP binding', 'identical protein binding', 'aspartic-type endopeptidase inhibitor activity']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
